invoice_id,vendor_name,vendor_gstin,amount,tax_amount,tax_rate,invoice_date,submission_date,po_number,bank_account,payment_terms,is_anomaly,anomaly_type
INV-01050,Onward Technologies,40LMVQR4946M6J5,69058.83,12430.59,0.18,2023-02-08,2023-02-20,PO-6029-RDGW,XVRP4921936514893,Net 45,0,none
INV-00647,Cigniti Technologies,59ECPPK4618N3Z7,108465.03,19523.71,0.18,2024-03-05,2024-03-09,PO-6679-BTUL,SOEQ8611660011752,Net 30,0,none
INV-01676,Geometric Ltd,90XHMDH5605X3E0,103380.24,18608.44,0.18,2024-03-14,2024-03-29,PO-7279-OEBU,ZVZR2605281559933,Net 45,0,none
INV-00821,Tata Elxsi,97SMFIV1461U2P8,1318910.91,237403.96,0.18,2023-04-17,2023-04-27,PO-1276-DLBK,EGTM3209446746385,Net 30,0,none
INV-04587,Ingram Micro India,10XXYGH4786J3K5,263373.54,47407.24,0.18,2024-07-15,2024-07-22,PO-1786-ZOJT,FXHM7550788670183,Net 30,0,none
INV-02433,Infostretch Corp,54JDQHL2140L0A3,86678.4,15602.11,0.18,2023-10-30,2023-11-11,PO-3936-FKFK,ATOL2872376618802,Net 60,0,none
INV-04119,Accelya Solutions,24BSBQF3370E9Q0,1939303.51,349074.63,0.18,2023-11-27,2023-12-11,PO-4665-RQQE,TBBS8321851120284,Net 45,0,none
INV-05301,Compuage Infocom,13KLEPU6075O6Y2,1148262.49,206687.25,0.18,2023-05-22,2023-05-24,PO-0007-LCRC,ELRI9763961994631,Net 60,0,none
INV-06951,Sasken Technologies,25RXQUY1695H6N4,1319546.43,237518.36,0.18,2024-02-01,2024-02-11,PO-2444-YFYK,RRWX9093164663159,Net 45,0,none
INV-05626,Xoriant Solutions,76CCDAX0817X2D1,1100073.28,198013.19,0.18,2023-11-15,2023-11-29,PO-0626-UKST,KMUY6413692964089,Net 45,0,none
INV-05056,Mindtree Solutions,41KAGCW4268B9S1,363145.35,65366.16,0.18,2024-01-22,2024-01-29,PO-1655-CTJT,LHQZ3386182735187,Net 45,0,none
INV-00602,Datamatics Global,72BCSBC0104B2T5,1194099.64,214937.94,0.18,2024-09-18,2024-09-28,PO-0794-DLWY,MAPT2682906393328,Net 45,0,none
INV-09738,Zensar IT Services,09TZXPP4803A4M3,196725.11,35410.52,0.18,2023-02-04,2023-04-12,PO-5621-WCLI,MTDJ1912550590581,Net 30,1,weekend_invoice
INV-01166,Cigniti Technologies,59ECPPK4618N3Z7,118912.04,21404.17,0.18,2024-03-27,2024-04-07,PO-2713-FQHY,SOEQ8611660011752,Net 45,0,none
INV-09797,Dynacons Systems,26LIUNY2215P3K8,1214112.8,218540.3,0.18,2025-06-28,2024-12-08,PO-6261-OQSU,BVBH8217355343820,Net 60,1,future_dated
INV-09332,Infostretch Corp,54JDQHL2140L0A3,119302.42,21474.44,0.18,2023-01-17,2023-01-29,,ATOL2872376618802,Net 45,1,missing_po
INV-09312,SOFTWARE DEVELOPMENT & IT SOLUTION JOINT STOCK COMPANY,54PSBOV5650U8D0,425267.64,76548.18,0.18,2023-12-20,2023-12-23,PO-6270-BKBV,UKPG5820247975337,Net 30,1,blacklisted_vendor
INV-09446,Saksoft Ltd,80AHUXH4281M5Z6,2116945.41,381050.17,0.18,2023-10-04,2023-10-18,PO-FAKE-9017,HEZJ2452796367589,Net 60,1,po_mismatch
INV-08297,Nucleus Software,81IGLOX7451R2J4,969375.91,174487.66,0.18,2023-05-22,2023-05-29,PO-9260-BUSZ,RZGA5670979487253,Net 60,0,none
INV-02326,Mindtree Solutions,41KAGCW4268B9S1,374414.71,67394.65,0.18,2023-07-10,2023-07-21,PO-9604-NLUA,LHQZ3386182735187,Net 45,0,none
INV-06390,Hexaware Technologies,73UYSOI6520N3R6,505022.24,90904.0,0.18,2024-09-12,2024-09-13,PO-2167-SHRN,WJUQ9385943177536,Net 60,0,none
INV-O8656,HCL Services Pvt Ltd,06XCPDQ3781A7P5,98718.94,17769.41,0.18,2023-09-04,2023-09-19,PO-1951-UUDU,YREG7445396518713,Net 45,1,near_duplicate
INV-06489,Sasken Technologies,25RXQUY1695H6N4,1241324.44,223438.4,0.18,2024-02-16,2024-02-19,PO-0007-LCRC,RRWX9093164663159,Net 60,0,none
INV-09500,Infostretch Corp,54JDQHL2140L0A3,83412.11,10009.45,0.18,2023-10-16,2023-10-24,PO-3032-QCYP,ATOL2872376618802,Net 45,1,tax_mismatch
INV-02000,Saksoft Ltd,80AHUXH4281M5Z6,1907345.95,343322.27,0.18,2023-10-02,2023-10-05,PO-8955-YEKM,HEZJ2452796367589,Net 30,0,none
INV-01741,Infostretch Corp,54JDQHL2140L0A3,123258.91,22186.6,0.18,2023-03-13,2023-03-21,PO-0707-XRMF,ATOL2872376618802,Net 45,0,none
INV-03154,3i Infotech,68JFCCR6660P0N4,659322.05,118677.97,0.18,2023-08-04,2023-08-05,PO-2090-GTIK,XXJP5932125490162,Net 30,0,none
INV-02127,Onward Technologies,40LMVQR4946M6J5,77173.47,13891.22,0.18,2023-05-01,2023-05-07,PO-0997-QNJC,XVRP4921936514893,Net 45,0,none
INV-09211,KALS Info Systems,94MSBNM9654Q1J8,386317.08,69537.07,0.18,2024-10-29,2024-11-02,PO-3860-RFOV,JFKB4244208360846,Net 60,1,changed_bank_account
INV-00571,NIIT Technologies,06ENXBW2738B9L4,1657769.84,298398.57,0.18,2024-05-13,2024-05-26,PO-9562-ZJPY,JQRT0779311872435,Net 60,0,none
INV-07669,HCL Services Pvt Ltd,06XCPDQ3781A7P5,93441.75,16819.51,0.18,2023-11-02,2023-11-12,PO-2996-HYFA,YREG7445396518713,Net 30,0,none
INV-08398,NIIT Technologies,06ENXBW2738B9L4,1814982.88,326696.92,0.18,2024-09-02,2024-09-03,PO-9212-QEQG,JQRT0779311872435,Net 30,0,none
INV-01668,Softcell Technologies,35UAQEX7902T9I4,1144121.2,205941.82,0.18,2023-01-25,2023-02-04,PO-1891-WHDS,ZAPZ4138823350355,Net 45,0,none
INV-02810,Accelya Solutions,24BSBQF3370E9Q0,1663005.56,299341.0,0.18,2024-03-21,2024-03-28,PO-0036-FPYM,TBBS8321851120284,Net 45,0,none
INV-03706,3i Infotech,68JFCCR6660P0N4,498666.99,89760.06,0.18,2023-10-06,2023-10-08,PO-9380-DNCM,XXJP5932125490162,Net 45,0,none
INV-06745,Subex Ltd,30VHFNS3751Q1W1,1713891.11,308500.4,0.18,2024-09-23,2024-09-25,PO-4984-CKPW,ELVQ0484796554552,Net 30,0,none
INV-04856,Nucleus Software,81IGLOX7451R2J4,1172163.0,210989.34,0.18,2024-11-08,2024-11-14,PO-1017-OVAU,RZGA5670979487253,Net 45,0,none
INV-02200,Sasken Technologies,25RXQUY1695H6N4,1280039.63,230407.13,0.18,2023-12-28,2024-01-02,PO-2153-SYMJ,RRWX9093164663159,Net 60,0,none
INV-06836,Nihilent Ltd,40FXSPS1480H9K9,558810.78,100585.94,0.18,2024-12-09,2024-12-17,PO-6427-SARF,EEBH9895003066871,Net 45,0,none
INV-07728,Hexaware Technologies,73UYSOI6520N3R6,390649.1,70316.84,0.18,2023-06-12,2023-06-14,PO-9471-SQAY,WJUQ9385943177536,Net 45,0,none
INV-08877,KALS Info Systems,94MSBNM9654Q1J8,500000.0,90000.0,0.18,2023-01-05,2023-01-20,PO-8647-YBAW,DGBS9006011018028,Net 30,1,round_number
INV-03355,Tanla Platforms,59LWUTS7773W2B4,1899725.43,341950.58,0.18,2024-11-13,2024-11-25,PO-6848-TGID,HOSN7336413677532,Net 45,0,none
INV-06573,Mphasis Corp,14FZNUS4574A1G9,581729.39,104711.29,0.18,2024-09-02,2024-09-04,PO-4625-SWDO,XQWR8677855643397,Net 30,0,none
INV-06948,Dynacons Systems,26LIUNY2215P3K8,1269878.82,228578.19,0.18,2024-04-08,2024-04-11,PO-4097-MYWU,BVBH8217355343820,Net 60,0,none
INV-02499,KPIT Technologies,38VEAAX3653Y0Y0,532295.38,95813.17,0.18,2024-02-15,2024-02-20,PO-4001-DVXI,FKSA0820239639002,Net 30,0,none
INV-01009,Mindtree Solutions,41KAGCW4268B9S1,321212.35,57818.22,0.18,2023-09-06,2023-09-07,PO-2362-LYNN,LHQZ3386182735187,Net 60,0,none
INV-07736,Trigent Software,36QTNYS5556X2N0,1119627.62,201532.97,0.18,2024-04-03,2024-04-15,PO-5451-NIPP,ECZJ1508087801977,Net 45,0,none
INV-06135,Birlasoft Ltd,60TTQUN5387R6H1,363215.92,65378.87,0.18,2023-03-01,2023-03-07,PO-8373-GAZS,VRVF2849035694298,Net 60,0,none
INV-02538,HCL Services Pvt Ltd,06XCPDQ3781A7P5,80736.54,14532.58,0.18,2024-10-15,2024-10-28,PO-7279-OEBU,YREG7445396518713,Net 45,0,none
INV-01452,Nihilent Ltd,40FXSPS1480H9K9,578165.96,104069.87,0.18,2024-11-18,2024-11-29,PO-9954-RPCM,EEBH9895003066871,Net 45,0,none
INV-05862,Cybage Software,98HJBYU1008W1C4,1252023.01,225364.14,0.18,2024-10-28,2024-11-03,PO-4369-RUYQ,WGLM6397054812707,Net 30,0,none
INV-03786,Sasken Technologies,25RXQUY1695H6N4,1220948.59,219770.75,0.18,2023-04-06,2023-04-11,PO-7207-GKKT,RRWX9093164663159,Net 60,0,none
INV-05529,Datamatics Global,72BCSBC0104B2T5,1590425.35,286276.56,0.18,2023-04-10,2023-04-11,PO-3579-GXQW,MAPT2682906393328,Net 30,0,none
INV-01328,Nihilent Ltd,40FXSPS1480H9K9,598564.55,107741.62,0.18,2024-07-08,2024-07-23,PO-0007-LCRC,EEBH9895003066871,Net 45,0,none
INV-03217,Hexaware Technologies,73UYSOI6520N3R6,600513.67,108092.46,0.18,2023-10-23,2023-10-28,PO-7595-VJJY,WJUQ9385943177536,Net 60,0,none
INV-05786,Iris Computers,92JDQBJ6656M3R2,1598870.52,287796.69,0.18,2023-03-23,2023-04-05,PO-6029-RDGW,CFEY9201378382544,Net 60,0,none
INV-03846,Ingram Micro India,10XXYGH4786J3K5,344461.77,62003.12,0.18,2023-09-20,2023-09-29,PO-2108-MHOZ,FXHM7550788670183,Net 45,0,none
INV-00585,Tata Elxsi,97SMFIV1461U2P8,1257919.84,226425.57,0.18,2024-10-07,2024-10-19,PO-7123-BKWU,EGTM3209446746385,Net 45,0,none
INV-07329,Tata Elxsi,97SMFIV1461U2P8,1405813.88,253046.5,0.18,2023-11-13,2023-11-24,PO-9380-DNCM,EGTM3209446746385,Net 60,0,none
INV-03334,KALS Info Systems,94MSBNM9654Q1J8,336308.64,60535.56,0.18,2023-10-27,2023-11-01,PO-5862-FRAZ,DGBS9006011018028,Net 30,0,none
INV-08573,Mindtree Solutions,41KAGCW4268B9S1,317785.73,57201.43,0.18,2023-10-27,2023-10-28,PO-1154-OIZO,LHQZ3386182735187,Net 30,1,exact_duplicate
INV-03239,Tech Mahindra Ltd,50ATKML8414N4Z6,805458.45,144982.52,0.18,2024-01-08,2024-01-10,PO-6042-VJLF,XBCB1352237333077,Net 45,0,none
INV-07841,Saksoft Ltd,80AHUXH4281M5Z6,1350318.7,243057.37,0.18,2024-02-22,2024-02-24,PO-2320-ARJE,HEZJ2452796367589,Net 60,0,none
INV-07428,Softcell Technologies,35UAQEX7902T9I4,1016128.5,182903.13,0.18,2023-10-09,2023-10-19,PO-0900-BKKF,ZAPZ4138823350355,Net 45,0,none
INV-03774,Ingram Micro India,10XXYGH4786J3K5,485836.11,87450.5,0.18,2024-07-08,2024-07-20,PO-9431-RTHO,FXHM7550788670183,Net 60,0,none
INV-07925,Redington India,74KICEN7451I0R9,716211.66,128918.1,0.18,2023-12-04,2023-12-13,PO-1655-CTJT,SIXB8636619074973,Net 30,0,none
INV-07964,Mastech Digital,27OSVKU6942X0L4,2090319.3,376257.47,0.18,2023-08-17,2023-08-22,PO-1199-EIWS,GRRS8527255351787,Net 60,0,none
INV-02172,Iris Computers,92JDQBJ6656M3R2,1678550.48,302139.09,0.18,2023-11-17,2023-11-30,PO-3234-RSBO,CFEY9201378382544,Net 60,0,none
INV-06874,Savex Technologies,76UXAQM2870D6A5,957330.43,172319.48,0.18,2023-12-22,2024-01-05,PO-0041-IYHI,JBED3078188120744,Net 45,0,none
INV-08385,Subex Ltd,30VHFNS3751Q1W1,1858232.9,334481.92,0.18,2023-08-30,2023-09-06,PO-7887-XCCC,ELVQ0484796554552,Net 30,0,none
INV-07097,Trigent Software,36QTNYS5556X2N0,869782.01,156560.76,0.18,2024-09-16,2024-09-20,PO-0722-BPTJ,ECZJ1508087801977,Net 60,0,none
INV-07802,Saksoft Ltd,80AHUXH4281M5Z6,1843766.2,331877.92,0.18,2024-07-01,2024-07-16,PO-4472-LWJG,HEZJ2452796367589,Net 30,0,none
INV-00975,Persistent Systems,64YNHIH3193U2F2,1378388.27,248109.89,0.18,2023-04-10,2023-04-12,PO-4276-QVVU,QFQJ7666680899218,Net 60,0,none
INV-04174,Infostretch Corp,54JDQHL2140L0A3,89750.15,16155.03,0.18,2023-09-18,2023-09-27,PO-7963-HHAZ,ATOL2872376618802,Net 30,0,none
INV-03205,Nihilent Ltd,40FXSPS1480H9K9,587209.3,105697.67,0.18,2024-09-16,2024-09-26,PO-8727-YEFK,EEBH9895003066871,Net 45,0,none
INV-00302,Onward Technologies,40LMVQR4946M6J5,49823.21,8968.18,0.18,2023-09-14,2023-09-15,PO-1951-UUDU,XVRP4921936514893,Net 45,0,none
INV-02976,KALS Info Systems,94MSBNM9654Q1J8,424507.88,76411.42,0.18,2024-02-20,2024-02-24,PO-6831-LMSG,DGBS9006011018028,Net 30,0,none
INV-00090,Cybage Software,98HJBYU1008W1C4,1038534.89,186936.28,0.18,2024-11-04,2024-11-16,PO-1324-SHFI,WGLM6397054812707,Net 30,0,none
INV-09766,Nihilent Ltd,40FXSPS1480H9K9,596797.06,107423.47,0.18,2025-11-12,2024-03-15,PO-5247-QHLB,EEBH9895003066871,Net 45,1,future_dated
INV-02637,Newgen Software,96WDAOF1307T2B5,493886.01,88899.48,0.18,2023-10-09,2023-10-11,PO-3579-GXQW,ZVAV2798537321913,Net 30,0,none
INV-09004,Hexaware Technologies,73UYSOI6520N3R6,1416174.65,254911.44,0.18,2024-06-11,2024-06-22,PO-7153-IEKM,WJUQ9385943177536,Net 30,1,amount_above_po
INV-04360,Tanla Platforms,59LWUTS7773W2B4,1448771.75,260778.91,0.18,2023-10-05,2023-10-11,PO-0870-PNJV,HOSN7336413677532,Net 60,0,none
INV-02486,Intellect Design,01NIEOP0002L0N2,962102.67,173178.48,0.18,2024-10-08,2024-10-19,PO-5449-CUJH,BSXL3681265929761,Net 30,0,none
INV-04099,Xoriant Solutions,76CCDAX0817X2D1,1304981.92,234896.75,0.18,2023-02-08,2023-02-13,PO-6432-IQYH,KMUY6413692964089,Net 45,0,none
INV-09916,Saksoft Ltd,80AHUXH4281M5Z6,2061251.27,371025.23,0.18,2023-04-20,2023-09-28,PO-9024-JXFO,HEZJ2452796367589,Net 60,1,late_submission
INV-01936,Happiest Minds,08NATVA6271Q6X4,224884.35,40479.18,0.18,2023-01-06,2023-01-12,PO-5915-PSCJ,IYWI6974159329184,Net 45,0,none
INV-09869,Nucleus Software,81IGLOX7451R2J4,974294.69,175373.04,0.18,2024-06-19,2024-06-20,PO-EXP-4058,RZGA5670979487253,Net 60,1,expired_po
INV-00108,Xoriant Solutions,76CCDAX0817X2D1,1230371.97,221466.95,0.18,2023-09-25,2023-10-02,PO-6097-GCLD,KMUY6413692964089,Net 30,0,none
INV-06872,Nihilent Ltd,40FXSPS1480H9K9,423226.53,76180.78,0.18,2024-04-19,2024-04-28,PO-5202-VZFE,EEBH9895003066871,Net 30,0,none
INV-05926,KALS Info Systems,94MSBNM9654Q1J8,345231.59,62141.69,0.18,2024-02-15,2024-02-20,PO-0576-JGVR,DGBS9006011018028,Net 45,0,none
INV-08324,Supertron Electronics,84APENV3195F9K0,378195.75,68075.24,0.18,2023-05-03,2023-05-16,PO-5449-CUJH,VZIL5372592617511,Net 45,0,none
INV-05909,Geometric Ltd,90XHMDH5605X3E0,132359.16,23824.65,0.18,2023-07-12,2023-07-21,PO-4516-FTCE,ZVZR2605281559933,Net 60,0,none
INV-06635,Savex Technologies,76UXAQM2870D6A5,969483.64,174507.06,0.18,2023-08-28,2023-09-05,PO-4076-KTMB,JBED3078188120744,Net 30,0,none
INV-00687,Happiest Minds,08NATVA6271Q6X4,288625.05,51952.51,0.18,2024-04-29,2024-05-07,PO-3513-GRAA,IYWI6974159329184,Net 30,0,none
INV-06943,Subex Ltd,30VHFNS3751Q1W1,1989605.4,358128.97,0.18,2023-03-31,2023-04-01,PO-0340-JDBZ,ELVQ0484796554552,Net 45,0,none
INV-06389,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1306535.15,235176.33,0.18,2023-12-12,2023-12-23,PO-7777-NVMJ,IYYO4074583251825,Net 45,0,none
INV-04236,Mastech Digital,27OSVKU6942X0L4,2296177.47,413311.94,0.18,2024-07-08,2024-07-19,PO-4471-NWAJ,GRRS8527255351787,Net 45,0,none
INV-08673,Softcell Technologies,35UAQEX7902T9I4,438685.66,78963.42,0.18,2024-08-12,2024-08-17,PO-6432-IQYH,ZAPZ4138823350355,Net 60,1,split_invoice
INV-04498,Hexaware Technologies,73UYSOI6520N3R6,495335.85,89160.45,0.18,2024-07-19,2024-07-31,PO-6534-LIIE,WJUQ9385943177536,Net 30,0,none
INV-09293,BMR CONSULTORIA Y CONSTRUCCIÓN S.A.C.,34SLKIF9904F2T3,744195.01,133955.1,0.18,2023-05-15,2023-05-18,PO-5652-XKXN,ZVCZ7595639775289,Net 30,1,blacklisted_vendor
INV-04770,Intellect Design,01NIEOP0002L0N2,797218.56,143499.34,0.18,2024-06-19,2024-07-03,PO-1199-EIWS,BSXL3681265929761,Net 60,0,none
INV-05248,Persistent Systems,64YNHIH3193U2F2,1115849.7,200852.95,0.18,2023-10-30,2023-11-02,PO-2015-FVSH,QFQJ7666680899218,Net 30,0,none
INV-06524,Supertron Electronics,84APENV3195F9K0,542479.61,97646.33,0.18,2023-05-10,2023-05-13,PO-1154-OIZO,VZIL5372592617511,Net 45,0,none
INV-00715,Sasken Technologies,25RXQUY1695H6N4,1473676.18,265261.71,0.18,2023-10-09,2023-10-15,PO-7417-YKIL,RRWX9093164663159,Net 60,0,none
INV-04911,Iris Computers,92JDQBJ6656M3R2,1519225.72,273460.63,0.18,2023-06-21,2023-06-28,PO-3262-HDFJ,CFEY9201378382544,Net 45,0,none
INV-00949,Iris Computers,92JDQBJ6656M3R2,1727115.03,310880.71,0.18,2023-02-27,2023-03-08,PO-4472-LWJG,CFEY9201378382544,Net 45,0,none
INV-04614,Wipro Technologies,69NFNFG9475I4R1,349872.44,62977.04,0.18,2024-03-11,2024-03-13,PO-2849-DRYX,ZUPT8856179560914,Net 30,0,none
INV-09418,Cigniti Technologies,59ECPPK4618N3Z7,135176.46,24331.76,0.18,2023-11-06,2023-11-18,PO-FAKE-9537,SOEQ8611660011752,Net 60,1,po_mismatch
INV-02816,Datamatics Global,72BCSBC0104B2T5,1773672.42,319261.04,0.18,2024-06-20,2024-07-04,PO-0812-ZVPI,MAPT2682906393328,Net 60,0,none
INV-03923,Nihilent Ltd,40FXSPS1480H9K9,599787.18,107961.69,0.18,2024-01-04,2024-01-14,PO-9260-BUSZ,EEBH9895003066871,Net 60,0,none
INV-05853,Infosys BPM Ltd,68WMBDP4359A6Y4,1666445.16,299960.13,0.18,2023-10-02,2023-10-15,PO-7423-QNOH,FQYO8585635822023,Net 45,0,none
INV-00417,Birlasoft Ltd,60TTQUN5387R6H1,382426.48,68836.77,0.18,2024-11-18,2024-11-20,PO-6831-LMSG,VRVF2849035694298,Net 30,0,none
INV-06321,Onward Technologies,40LMVQR4946M6J5,82397.79,14831.6,0.18,2023-08-14,2023-08-20,PO-4499-LTDG,XVRP4921936514893,Net 60,0,none
INV-08891,Wipro Technologies,69NFNFG9475I4R1,1900000.0,342000.0,0.18,2023-06-27,2023-07-07,PO-8264-YLCB,ZUPT8856179560914,Net 30,1,round_number
INV-04582,Tata Elxsi,97SMFIV1461U2P8,1211165.07,218009.71,0.18,2023-11-02,2023-11-15,PO-0480-HOCL,EGTM3209446746385,Net 45,0,none
INV-03280,Intellect Design,01NIEOP0002L0N2,1170308.99,210655.62,0.18,2024-02-19,2024-02-20,PO-0170-VOQW,BSXL3681265929761,Net 60,0,none
INV-08118,Intellect Design,01NIEOP0002L0N2,1048137.35,188664.72,0.18,2024-05-28,2024-06-08,PO-2982-AZLI,BSXL3681265929761,Net 45,0,none
INV-06400,Supertron Electronics,84APENV3195F9K0,435259.29,78346.67,0.18,2024-04-09,2024-04-22,PO-7423-QNOH,VZIL5372592617511,Net 45,0,none
INV-05938,Redington India,74KICEN7451I0R9,636551.16,114579.21,0.18,2024-01-11,2024-01-24,PO-6230-WJPF,SIXB8636619074973,Net 60,0,none
INV-06839,Cigniti Technologies,59ECPPK4618N3Z7,87128.64,15683.16,0.18,2023-05-29,2023-06-09,PO-9605-DEMN,SOEQ8611660011752,Net 45,0,none
INV-09561,Saksoft Ltd,80AHUXH4281M5Z6,1725338.91,86266.95,0.18,2024-02-20,2024-02-21,PO-6831-LMSG,HEZJ2452796367589,Net 30,1,tax_mismatch
INV-01976,TCS Digital Solutions,27KTEYT5863X9D1,1888667.37,339960.13,0.18,2024-12-11,2024-12-15,PO-7663-IAFD,FAPF5400877480084,Net 45,0,none
INV-00217,Supertron Electronics,84APENV3195F9K0,569734.8,102552.26,0.18,2024-02-29,2024-03-11,PO-3062-UJBD,VZIL5372592617511,Net 45,0,none
INV-09362,Tata Elxsi,97SMFIV1461U2P8,984373.1,177187.16,0.18,2023-03-21,2023-03-31,,EGTM3209446746385,Net 60,1,missing_po
INV-09957,KALS Info Systems,94MSBNM9654Q1J8,450871.71,81156.91,0.18,2024-10-18,2025-01-30,PO-6427-SARF,DGBS9006011018028,Net 30,1,late_submission
INV-05541,Tata Elxsi,97SMFIV1461U2P8,863030.57,155345.5,0.18,2023-09-21,2023-10-03,PO-7279-OEBU,EGTM3209446746385,Net 30,0,none
INV-06212,Ingram Micro India,10XXYGH4786J3K5,297595.2,53567.14,0.18,2023-07-20,2023-08-02,PO-7534-IWUN,FXHM7550788670183,Net 45,0,none
INV-07897,Happiest Minds,08NATVA6271Q6X4,317535.29,57156.35,0.18,2024-08-02,2024-08-06,PO-5906-CIYB,IYWI6974159329184,Net 60,0,none
INV-07300,Dynacons Systems,26LIUNY2215P3K8,1248258.55,224686.54,0.18,2023-07-03,2023-07-11,PO-5202-VZFE,BVBH8217355343820,Net 60,0,none
INV-05466,Cigniti Technologies,59ECPPK4618N3Z7,93710.76,16867.94,0.18,2024-09-09,2024-09-22,PO-9260-BUSZ,SOEQ8611660011752,Net 60,0,none
INV-05231,Happiest Minds,08NATVA6271Q6X4,259470.25,46704.64,0.18,2024-07-19,2024-07-20,PO-2015-FVSH,IYWI6974159329184,Net 45,0,none
INV-03616,Ingram Micro India,10XXYGH4786J3K5,480758.87,86536.6,0.18,2024-03-18,2024-03-25,PO-7777-NVMJ,FXHM7550788670183,Net 45,0,none
INV-09539,Zensar IT Services,09TZXPP4803A4M3,273206.83,13660.34,0.18,2023-12-05,2023-12-18,PO-8647-NYTE,MTDJ1912550590581,Net 45,1,tax_mismatch
INV-07590,NIIT Technologies,06ENXBW2738B9L4,1425188.17,256533.87,0.18,2024-11-20,2024-11-29,PO-9954-RPCM,JQRT0779311872435,Net 45,0,none
INV-00086,Persistent Systems,64YNHIH3193U2F2,1609165.49,289649.79,0.18,2023-10-18,2023-10-27,PO-1891-WHDS,QFQJ7666680899218,Net 30,0,none
INV-06592,Sonata Software,32OVHHT7499K8D7,1395493.32,251188.8,0.18,2023-01-24,2023-02-06,PO-8280-CWJB,YADT3226199171827,Net 45,0,none
INV-03617,Kellton Tech,86ZEYPH2930B1L1,180745.57,32534.2,0.18,2023-10-16,2023-10-25,PO-3439-TISC,HNPR8007103208557,Net 45,0,none
INV-07565,Zensar IT Services,09TZXPP4803A4M3,275997.39,49679.53,0.18,2023-04-17,2023-04-23,PO-3579-GXQW,MTDJ1912550590581,Net 45,0,none
INV-07776,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1606564.51,289181.61,0.18,2023-11-27,2023-12-01,PO-8715-MTIK,IYYO4074583251825,Net 45,0,none
INV-04679,Cigniti Technologies,59ECPPK4618N3Z7,98067.09,17652.08,0.18,2024-08-27,2024-09-06,PO-9605-DEMN,SOEQ8611660011752,Net 30,0,none
INV-05935,Mindtree Solutions,41KAGCW4268B9S1,437347.58,78722.56,0.18,2023-09-11,2023-09-13,PO-8280-CWJB,LHQZ3386182735187,Net 60,0,none
INV-02745,Supertron Electronics,84APENV3195F9K0,363077.93,65354.03,0.18,2024-10-24,2024-11-06,PO-8418-NUYT,VZIL5372592617511,Net 45,0,none
INV-08529,Tech Mahindra Ltd,50ATKML8414N4Z6,480243.06,86443.75,0.18,2023-10-10,2023-10-23,PO-2108-MHOZ,XBCB1352237333077,Net 60,1,exact_duplicate
INV-05223,Sasken Technologies,25RXQUY1695H6N4,1385256.06,249346.09,0.18,2023-11-10,2023-11-22,PO-9839-QCCT,RRWX9093164663159,Net 60,0,none
INV-03006,KPIT Technologies,38VEAAX3653Y0Y0,675005.21,121500.94,0.18,2024-10-22,2024-10-30,PO-6169-JAGA,FKSA0820239639002,Net 60,0,none
INV-02163,Saksoft Ltd,80AHUXH4281M5Z6,1928529.2,347135.26,0.18,2024-01-24,2024-01-29,PO-5449-CUJH,HEZJ2452796367589,Net 30,0,none
INV-02643,Savex Technologies,76UXAQM2870D6A5,861312.39,155036.23,0.18,2023-06-05,2023-06-19,PO-7123-BKWU,JBED3078188120744,Net 60,0,none
INV-02881,Tanla Platforms,59LWUTS7773W2B4,1413900.98,254502.18,0.18,2023-01-23,2023-01-31,PO-9219-RFLQ,HOSN7336413677532,Net 45,0,none
INV-08910,Sasken Technologies,25RXQUY1695H6N4,10000000.0,1800000.0,0.18,2023-06-26,2023-07-04,PO-8715-MTIK,RRWX9093164663159,Net 45,1,round_number
INV-07959,Redington India,74KICEN7451I0R9,644527.02,116014.86,0.18,2024-07-01,2024-07-02,PO-1110-ZZVB,SIXB8636619074973,Net 30,0,none
INV-09806,Hexaware Technologies,73UYSOI6520N3R6,447235.98,80502.48,0.18,2025-10-14,2024-12-04,PO-4665-RQQE,WJUQ9385943177536,Net 30,1,future_dated
INV-01084,Cybage Software,98HJBYU1008W1C4,1342550.67,241659.12,0.18,2023-03-31,2023-04-12,PO-9431-RTHO,WGLM6397054812707,Net 60,0,none
INV-08241,Accelya Solutions,24BSBQF3370E9Q0,1318742.48,237373.65,0.18,2023-01-24,2023-01-29,PO-3366-KYFH,TBBS8321851120284,Net 60,0,none
INV-03249,Tech Mahindra Ltd,50ATKML8414N4Z6,474213.33,85358.4,0.18,2024-08-26,2024-08-27,PO-3439-TISC,XBCB1352237333077,Net 45,0,none
INV-09422,Supertron Electronics,84APENV3195F9K0,421663.0,75899.34,0.18,2024-06-24,2024-07-06,PO-FAKE-9064,VZIL5372592617511,Net 30,1,po_mismatch
INV-02308,Kellton Tech,86ZEYPH2930B1L1,191303.6,34434.65,0.18,2023-07-10,2023-07-21,PO-0544-PSGS,HNPR8007103208557,Net 60,0,none
INV-03304,Dynacons Systems,26LIUNY2215P3K8,1309934.28,235788.17,0.18,2023-06-26,2023-07-10,PO-7111-ZHUL,BVBH8217355343820,Net 30,0,none
INV-03611,3i Infotech,68JFCCR6660P0N4,567523.03,102154.15,0.18,2024-01-11,2024-01-18,PO-6848-TGID,XXJP5932125490162,Net 30,0,none
